spkr,alter,hate,work,love,sex,drink,food,negemo,swear,sympathy,negate,hedge,meta,ntri,like,imean,youknow,you,appr,agree,restart,interrupt,mimiccontentraw,mimicfunc,mimicswbdnorm,mimicswbdcontnorm,laughmimic,rate,ratecorrelation,initlaugh,midlaugh,totalwords,i,uh,um,question,totalturns
234,213,0,11,1,0,0,0,0,0,0,7,2,0,3,5,0,0,3,2,0,4,2,63,47,0.110008,0.056610,0,6.728204,0.360263,0,0,453,21,0,0,16,53
214,234,0,5,0,0,0,0,0,0,2,9,6,0,0,2,0,0,8,1,0,28,3,58,35,0.020954,0.013458,0,2.708517,0.158393,1,2,414,32,2,0,10,49
234,214,0,2,2,0,0,0,0,0,0,3,3,3,0,5,0,0,15,0,0,9,1,60,36,0.238582,0.417631,1,1.995211,0.106267,2,4,341,27,0,1,11,49
215,234,0,9,0,0,0,0,1,0,0,1,3,0,0,6,0,2,4,0,0,1,4,36,28,0.002059,0.000807,0,10.444739,0.114365,0,0,396,20,0,0,7,37
234,215,0,4,0,0,0,0,2,0,0,4,1,0,0,6,0,1,10,1,0,2,2,30,24,0.037447,0.087163,0,7.508772,0.008165,2,0,235,12,0,0,10,38
217,234,0,2,0,0,1,0,2,0,0,9,0,1,0,4,0,1,20,1,0,3,4,42,31,0.032807,0.016424,0,11.695597,-0.080647,0,2,435,22,0,0,19,53
234,217,0,1,0,0,0,0,1,0,0,8,0,0,0,2,0,2,2,0,0,0,1,35,26,0.098800,0.129975,0,7.824978,0.007169,1,0,298,24,0,0,17,53
218,234,0,5,1,0,0,0,2,0,0,9,19,1,1,16,0,2,1,1,0,40,3,59,37,0.031090,0.038018,1,2.894199,-0.109778,1,2,675,59,1,5,12,42
234,218,0,2,1,0,0,0,1,0,0,3,0,0,0,1,1,0,2,1,0,6,2,26,22,0.005087,0.012256,2,1.971593,-0.062565,3,3,208,20,0,0,13,42
219,234,0,1,1,0,0,0,9,0,1,16,2,1,0,5,0,2,8,1,0,5,0,21,15,0.087636,0.096068,0,8.174926,0.011761,2,4,363,21,0,0,15,50
234,219,0,0,1,0,1,0,3,0,0,2,2,0,1,1,0,1,4,0,0,0,1,20,11,0.681240,1.840401,2,4.642177,0.025915,1,5,165,12,0,0,6,49
220,234,0,5,0,0,1,0,2,0,0,6,5,1,1,12,9,1,6,1,0,8,4,42,30,0.017724,0.005985,0,10.190476,-0.035788,0,1,402,19,0,0,9,41
234,220,0,5,0,0,1,0,3,0,0,8,1,0,0,3,1,2,2,0,0,0,2,44,30,0.061612,0.068142,0,10.118569,0.114584,0,1,299,14,0,0,15,42
200,235,0,4,0,0,0,0,1,0,0,4,3,0,0,2,1,1,4,1,0,0,2,32,28,0.127716,0.170588,0,3.205124,-0.030118,0,0,310,16,0,0,3,35
235,200,0,6,0,0,0,0,2,0,0,3,5,0,0,12,6,6,3,3,0,5,3,44,35,0.000309,0.000027,0,3.026062,-0.098548,1,3,404,26,1,0,9,36
201,235,0,3,0,0,2,0,3,0,0,18,6,2,1,5,4,2,10,5,0,1,7,24,15,0.054517,0.079475,0,3.198116,-0.232383,0,1,358,31,0,0,11,51
235,201,0,4,0,0,3,0,3,0,0,13,4,0,2,12,3,8,3,0,0,6,4,58,44,0.167193,0.180914,0,2.965618,-0.083044,6,6,442,36,0,0,17,52
203,235,1,3,0,0,12,0,3,1,0,9,8,0,0,4,0,2,1,1,0,7,3,86,70,0.071924,0.049036,0,3.830739,-0.043911,0,0,485,31,0,0,10,44
235,203,0,2,0,0,8,0,5,0,0,13,5,0,0,18,1,3,7,0,1,3,3,68,47,0.211476,0.191485,0,3.214268,-0.065626,3,2,478,26,0,0,6,44
204,235,0,4,0,0,0,0,0,0,0,9,1,0,0,13,0,1,1,3,3,6,4,43,28,0.011989,0.133881,2,3.720307,0.048468,9,2,496,21,0,0,4,41
235,204,0,3,0,0,0,0,0,0,0,3,4,0,1,5,1,2,7,0,0,2,3,32,24,0.015189,0.011608,1,3.508830,-0.095522,3,4,244,14,0,0,9,42
205,235,0,0,0,0,0,0,5,1,0,6,2,2,0,8,0,0,4,1,0,3,4,48,36,0.014283,0.016356,0,4.070786,0.104501,0,0,457,45,0,0,8,46
235,205,0,1,0,0,0,0,10,4,0,9,6,1,1,11,0,1,5,0,0,2,1,46,33,0.007857,0.000096,0,3.652314,0.226825,4,3,405,24,0,0,16,46
206,235,0,1,2,0,0,0,2,2,0,12,4,2,0,20,0,6,8,0,0,3,1,47,32,0.011184,0.004845,0,4.008535,0.042676,1,0,385,27,0,1,7,41
235,206,0,3,0,0,0,0,2,0,0,7,6,0,2,13,2,1,4,3,0,4,7,45,37,0.012397,0.012452,0,3.741501,0.254149,0,4,463,30,0,0,16,42
207,235,0,4,2,0,0,0,6,0,1,9,7,0,1,13,2,0,4,0,0,7,6,50,37,0.032160,0.002166,1,4.292396,-0.165363,0,1,581,39,0,0,15,50
235,207,0,4,1,0,0,0,4,0,2,10,4,1,1,13,3,4,4,1,1,5,3,51,36,0.021756,0.014934,1,3.741487,0.293524,1,7,458,35,0,0,8,51
208,235,0,6,3,0,0,0,1,0,0,5,2,0,0,2,0,2,4,0,0,1,8,39,27,0.005626,0.004775,0,4.350889,0.049386,0,1,326,19,0,0,13,47
235,208,0,9,3,0,0,0,3,0,0,14,6,0,0,17,6,3,7,1,0,6,2,50,36,0.026000,0.028570,0,3.691655,-0.047598,1,4,584,49,0,0,10,47
209,235,0,4,0,0,0,0,1,0,0,8,6,1,1,8,3,8,12,2,0,25,5,53,40,0.027449,0.015408,1,2.379987,-0.147704,1,2,460,24,9,0,15,58
235,209,0,7,2,0,0,0,0,0,0,10,10,0,1,15,6,2,9,0,0,23,10,59,39,0.025502,0.033375,0,2.549062,0.022400,0,9,524,50,2,3,12,58
210,235,0,6,0,0,0,0,4,0,2,5,5,0,1,1,0,0,7,0,0,3,1,42,32,0.028103,0.022581,0,3.353486,0.541884,0,0,328,18,0,0,1,38
235,210,0,10,0,0,0,0,0,0,0,8,1,0,0,3,2,1,3,4,0,2,1,51,39,0.041199,0.034099,0,3.947850,-0.153648,0,0,417,30,0,0,16,39
211,235,0,10,0,0,0,0,1,0,0,9,1,0,0,4,2,2,12,1,0,2,7,60,40,0.008385,0.006781,0,3.627897,-0.008622,0,0,302,5,0,0,6,43
235,211,0,18,0,0,0,0,1,0,0,11,3,0,1,14,4,1,3,1,0,3,3,48,36,0.001511,0.001366,0,3.637115,0.049950,1,2,533,40,0,0,12,43
212,235,0,9,0,0,2,23,2,0,0,4,9,0,0,22,0,8,16,0,0,1,3,39,35,0.006543,0.000440,0,4.092899,-0.054608,0,0,530,24,0,0,4,38
235,212,0,3,2,0,1,19,2,0,3,2,7,0,0,16,1,0,2,1,0,3,5,70,59,0.058726,0.028701,0,3.448339,0.582906,0,1,363,28,0,0,11,37
213,235,0,2,0,0,1,2,1,2,1,13,3,1,0,11,3,1,2,1,0,1,3,62,50,0.013931,0.008571,0,4.871807,-0.304806,1,0,403,30,0,0,13,45
235,213,0,7,1,0,0,4,5,0,0,14,9,0,0,19,0,5,0,1,0,5,0,62,47,0.012057,0.012647,0,3.349855,-0.159219,1,0,580,33,0,0,13,44
214,235,0,7,0,0,0,0,2,0,0,6,3,0,0,3,1,1,3,2,0,5,2,63,53,0.036980,0.001921,0,3.748792,-0.242980,0,0,454,35,0,0,12,52
235,214,0,4,1,0,0,0,6,0,2,6,0,0,1,13,0,2,8,3,2,5,3,55,40,0.140131,0.125784,0,3.716319,0.119638,0,0,418,17,0,0,20,53
215,235,0,2,1,0,0,1,1,0,0,4,4,0,0,4,0,0,3,1,0,1,1,56,44,0.002017,0.000373,0,2.857137,0.245047,0,0,354,15,0,0,6,42
235,215,0,6,2,0,0,3,1,0,1,8,5,0,0,13,6,1,7,3,0,4,2,27,14,0.281635,0.385900,0,2.731143,0.191876,0,1,441,25,0,0,12,42
217,235,0,5,0,0,1,1,1,0,0,8,4,0,1,8,3,6,12,2,0,7,1,57,43,0.176042,0.012899,1,3.129215,-0.102436,1,2,541,25,0,0,30,60
235,217,0,1,0,0,3,1,1,0,0,15,2,0,0,15,0,2,9,0,0,2,0,33,29,0.002738,0.003751,0,3.151728,0.018418,1,2,374,25,0,0,10,59
218,235,0,7,0,0,1,0,4,0,0,8,8,1,0,14,3,0,8,0,0,3,2,72,62,0.008301,0.006683,0,3.947790,-0.153767,0,0,521,27,0,0,9,36
235,218,0,4,0,0,0,0,1,0,0,7,4,0,1,16,2,7,7,0,0,3,5,52,46,0.000898,0.000437,0,2.963399,-0.160769,3,6,391,16,0,0,7,37
219,235,0,0,0,0,11,0,0,1,0,9,4,2,1,4,1,7,4,0,2,18,5,45,29,0.858926,1.144495,6,2.834808,0.255583,8,5,355,16,3,0,22,52
235,219,0,0,1,0,12,0,3,1,0,8,10,0,0,26,5,7,16,0,0,28,1,62,44,0.278172,0.290386,3,2.699402,-0.030364,1,8,611,45,2,0,10,52
220,235,0,5,0,0,0,0,0,0,0,7,14,0,0,9,5,2,6,1,0,41,2,61,47,0.012425,0.012189,4,2.747838,0.364301,3,1,449,40,2,3,12,51
235,220,1,5,1,0,0,0,6,0,3,8,5,0,0,19,1,5,12,0,0,13,6,50,40,0.017972,0.005844,1,2.622928,-0.025055,1,7,512,43,0,1,15,52
200,236,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,1,4,0,0,1,2,29,24,0.000534,0.000000,0,3.446665,0.059320,0,0,285,16,0,0,8,23
236,200,0,2,0,0,0,0,0,0,0,6,0,0,0,9,0,1,0,0,0,5,0,28,19,0.000982,0.001067,0,2.269185,0.051777,2,4,176,13,0,0,2,24
201,236,0,2,0,0,0,1,1,1,0,10,1,2,0,2,0,0,5,9,0,2,0,19,13,0.001350,0.000686,0,3.152329,0.203577,0,0,217,14,0,0,8,20
236,201,0,0,0,0,0,0,1,0,0,4,1,0,0,5,0,0,0,0,0,0,1,13,12,0.000696,0.000000,0,1.936201,-0.194328,1,4,111,16,0,0,3,19
203,236,0,15,0,0,1,2,0,0,0,6,2,3,0,0,0,0,2,1,0,4,3,40,20,0.014346,0.019407,0,3.443420,-0.133453,0,0,457,33,0,0,5,31
236,203,0,4,0,0,0,0,0,0,0,3,3,2,0,10,0,1,0,0,0,2,3,30,23,0.003360,0.000821,0,2.813057,0.398149,0,0,191,8,0,0,7,31
204,236,0,0,1,0,0,0,0,0,0,4,2,0,0,6,0,0,5,0,0,4,0,39,28,0.032642,0.043153,2,2.779545,-0.242346,3,2,424,7,1,0,11,32
236,204,0,5,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,1,3,17,13,0.026651,0.001705,1,2.386381,-0.338777,0,2,115,6,0,0,4,31
205,236,1,12,0,0,0,0,5,0,0,11,2,3,1,2,0,0,4,2,0,1,1,35,26,0.001708,0.000823,0,3.676473,0.216231,0,0,504,30,0,0,13,24
236,205,0,0,0,0,0,0,0,0,0,5,1,2,1,1,0,0,0,0,0,0,2,12,8,0.010024,0.013809,0,2.553913,0.132483,3,2,105,8,0,0,2,23
206,236,0,3,0,0,0,0,0,0,0,3,3,0,0,5,0,1,1,0,0,3,2,22,15,0.568186,0.829309,2,3.240722,0.083789,2,2,259,12,0,0,15,43
236,206,0,4,0,0,0,0,1,0,0,8,3,0,0,8,1,0,3,0,0,1,0,29,20,0.006057,0.007881,2,2.377561,0.068695,3,5,244,17,0,0,5,43
207,236,0,7,0,0,0,0,5,1,0,5,7,2,0,5,5,1,4,0,0,8,2,28,22,0.054753,0.056225,0,3.437624,-0.127607,0,0,431,26,0,0,17,41
236,207,0,3,0,0,0,0,5,0,0,3,0,0,0,13,1,3,4,0,0,0,1,36,30,0.136725,0.260855,0,2.762406,-0.024215,2,1,246,9,0,2,8,41
208,236,0,2,0,0,0,0,1,0,0,5,0,0,0,0,0,1,1,0,0,2,3,27,17,0.039803,0.057907,0,3.882837,-0.039384,0,0,267,10,0,1,15,46
236,208,0,3,0,0,0,1,0,0,0,8,1,0,0,11,0,2,1,0,0,4,0,22,16,0.000750,0.000342,0,2.332389,-0.029918,4,6,268,18,0,1,9,47
209,236,0,3,1,0,0,0,1,0,0,3,4,0,0,4,1,5,11,1,0,6,4,13,9,0.030050,0.000000,2,3.211025,0.180255,2,1,387,12,2,0,12,44
236,209,0,2,0,0,0,0,0,0,0,6,0,0,0,6,1,0,2,1,0,1,1,17,11,0.007103,0.013000,0,2.584809,-0.079692,5,2,171,7,0,1,6,44
210,236,0,3,0,0,0,0,1,0,0,4,4,0,0,0,2,0,2,0,0,1,0,16,14,0.000200,0.000000,0,3.176426,-0.325700,0,0,288,22,0,0,5,35
236,210,0,5,0,0,0,0,0,0,0,4,7,1,0,4,0,0,1,0,0,4,1,32,23,0.002177,0.000073,0,2.469971,-0.013301,2,2,235,11,0,0,15,35
211,236,0,21,0,0,0,0,0,0,0,4,4,0,0,3,0,2,4,0,0,1,4,33,20,0.033734,0.045231,0,3.482463,0.090183,0,0,262,14,0,0,12,27
236,211,0,5,0,0,0,0,0,0,0,5,4,0,1,4,1,2,0,0,0,3,2,33,21,0.045434,0.101206,0,2.475425,-0.081664,0,3,215,11,0,2,8,28
212,236,0,11,0,0,0,0,2,0,0,8,6,0,0,24,0,2,15,0,0,3,4,41,34,0.030048,0.037315,0,3.263016,0.246688,0,0,388,20,0,0,5,27
236,212,0,8,0,0,0,0,0,0,0,7,5,0,0,12,0,1,1,0,0,4,4,35,29,0.009389,0.008248,0,2.883156,0.238004,2,2,246,23,1,0,2,28
213,236,0,2,0,0,0,0,2,0,0,5,8,0,1,1,1,1,16,0,0,0,3,44,37,0.046679,0.073229,0,3.383939,-0.026156,0,0,274,14,0,0,15,29
236,213,0,4,0,0,0,1,0,0,0,2,6,0,0,10,0,0,3,0,0,6,1,37,32,0.001217,0.001537,0,2.533246,-0.216358,0,4,246,24,0,1,5,30
214,236,1,1,0,0,0,0,2,0,0,3,6,0,0,8,0,2,1,0,0,3,2,31,25,0.002746,0.002076,0,4.059256,0.206922,0,0,358,29,0,0,7,25
236,214,0,2,0,0,0,0,0,0,0,6,7,0,0,5,0,1,2,0,0,6,0,33,22,0.000570,0.000402,0,2.300742,-0.045774,1,0,212,17,0,2,5,25
215,236,0,6,0,0,0,0,0,0,0,7,2,0,0,1,0,0,6,2,1,2,1,34,24,0.006249,0.003685,0,3.312878,0.018122,0,1,319,9,0,0,7,37
236,215,0,5,0,0,0,0,1,0,0,5,1,0,0,11,0,2,4,0,0,5,2,30,22,0.004612,0.004102,0,2.252613,-0.243424,3,3,275,13,0,0,12,37
217,236,0,4,0,0,0,1,2,0,0,9,1,0,1,15,0,6,11,3,0,5,1,33,19,0.047712,0.066094,0,3.821621,0.401285,0,3,495,26,0,0,15,42
236,217,0,5,0,0,0,0,0,0,0,2,2,0,0,1,0,3,1,0,0,3,1,25,14,0.041618,0.028060,1,2.806118,0.092472,0,1,143,4,0,0,10,41
218,236,0,2,0,0,0,0,4,0,0,6,12,0,0,21,0,1,2,0,0,1,0,65,54,0.015941,0.013834,0,3.447675,-0.033026,0,0,482,29,0,0,8,30
236,218,0,3,0,0,0,0,0,0,0,6,1,0,0,8,0,1,1,0,0,1,3,36,30,0.004757,0.004631,0,2.955574,0.043672,1,0,171,23,0,1,5,30
219,236,0,0,0,0,0,1,3,0,0,7,3,0,0,3,0,0,5,2,0,3,3,35,20,0.073312,0.105971,1,2.910325,-0.078727,2,2,358,17,1,1,20,49
236,219,0,2,0,0,0,0,0,0,0,5,4,0,0,5,1,0,4,0,0,1,3,19,15,0.009417,0.000055,0,2.897630,0.032731,1,3,210,11,0,1,2,49
220,236,0,4,0,0,0,0,2,0,0,10,4,0,0,8,1,0,5,0,0,5,1,40,37,0.625198,0.000084,0,3.331114,-0.102255,0,0,347,17,0,0,15,30
236,220,0,6,0,0,0,0,3,0,0,6,5,0,0,8,1,1,1,0,0,3,3,40,31,0.005306,0.008647,0,2.656286,-0.239594,1,4,224,22,0,0,3,30
200,237,0,3,0,0,0,0,3,0,0,4,11,0,0,3,0,1,1,0,0,0,1,19,15,0.026067,0.029244,0,3.695227,-0.091050,0,0,363,25,0,1,3,32
237,200,0,3,0,0,0,0,2,0,0,3,4,0,0,4,0,2,9,0,0,3,1,23,19,0.001101,0.000073,0,2.853815,-0.245007,1,11,239,10,0,1,5,33
201,237,0,1,0,0,0,0,2,0,0,13,5,0,0,2,2,3,6,0,0,3,1,35,22,0.021822,0.011022,0,4.286937,-0.038394,0,1,314,20,0,1,13,34
237,201,0,1,0,0,0,0,4,0,0,10,2,0,0,11,1,3,5,0,0,10,1,59,45,0.015192,0.000858,0,3.405997,-0.060306,2,6,461,23,0,2,7,33
203,237,0,7,0,0,0,0,4,0,0,7,6,0,0,5,0,2,3,1,0,8,2,51,31,0.043071,0.039939,0,4.053648,-0.253492,0,0,397,24,0,0,7,42
237,203,0,3,1,0,0,0,3,0,0,8,6,0,0,3,3,3,3,0,0,2,2,50,35,0.011795,0.004493,0,4.105131,0.285556,0,8,406,10,0,1,4,42
204,237,1,0,0,0,0,0,5,0,0,16,2,3,0,10,1,3,16,0,1,2,2,53,38,0.042659,0.016962,0,3.673519,-0.053269,0,2,410,12,0,3,4,42
237,204,0,2,0,0,0,2,2,0,0,16,5,2,0,11,0,3,5,0,0,3,5,54,40,0.008001,0.000364,2,3.617272,-0.081864,2,9,396,21,0,0,4,42
205,237,0,3,0,0,1,0,9,1,0,10,3,2,0,4,0,2,4,1,0,2,5,38,33,0.015197,0.018762,0,4.251981,0.068732,0,0,411,24,0,3,3,44
237,205,0,9,3,0,3,1,6,0,0,8,2,7,0,11,0,12,17,0,0,5,6,42,35,0.000416,0.000231,0,4.502950,-0.002437,4,4,464,12,0,1,7,44
206,237,0,1,0,0,0,0,4,1,0,7,7,6,0,23,3,8,6,0,0,8,1,65,54,0.000281,0.000039,0,2.945912,-0.014378,1,1,449,28,0,2,7,37
237,206,0,1,0,0,0,0,4,0,0,3,1,1,0,9,0,8,6,0,0,6,5,39,31,0.015451,0.018731,1,3.956958,0.072826,0,13,333,10,0,0,10,37
207,237,0,1,0,0,0,0,5,0,0,2,1,0,0,14,1,1,7,0,0,2,3,32,26,0.029744,0.001986,0,5.259186,-0.043302,0,0,345,11,0,0,19,49
237,207,0,1,0,0,3,2,5,0,0,17,9,0,0,16,1,9,10,0,0,9,2,51,41,0.026971,0.013682,0,3.304622,0.201350,3,11,504,21,0,0,4,49
208,237,0,0,1,0,1,0,1,0,0,3,10,1,0,1,0,0,3,1,0,3,7,33,29,0.007926,0.004322,0,4.500928,-0.202336,0,0,352,26,0,2,4,36
237,208,0,0,3,0,2,1,2,0,0,9,0,0,0,16,2,1,4,1,0,7,0,67,53,0.001160,0.000056,0,3.363793,-0.073098,0,6,411,21,0,2,9,36
210,237,0,6,0,0,0,0,3,0,0,9,6,0,0,1,0,0,3,1,0,5,0,24,14,0.042527,0.045908,0,3.226917,0.013175,0,0,354,34,0,4,1,31
237,210,0,5,0,0,0,0,1,0,0,7,0,0,0,6,0,0,10,1,0,3,1,30,22,0.000761,0.000779,0,2.922234,-0.018943,2,5,305,2,0,0,14,30
211,237,0,15,1,0,0,1,1,0,0,14,0,0,0,7,4,3,8,0,0,2,3,63,50,0.009706,0.007252,0,4.013092,-0.087011,0,1,425,25,0,1,5,34
237,211,0,10,0,0,0,1,0,0,0,5,1,0,0,4,1,2,3,0,0,4,3,54,38,0.016016,0.006018,0,3.140009,0.068872,0,4,286,8,0,1,10,33
212,237,0,13,0,0,0,0,3,0,0,5,11,0,0,21,4,2,6,1,0,5,3,60,48,0.003137,0.000042,0,5.184686,0.276074,0,1,538,31,0,2,4,24
237,212,0,2,0,0,0,0,2,0,0,10,5,0,0,9,2,1,4,1,0,2,0,60,45,0.016589,0.020313,0,3.632762,-0.021002,2,5,296,12,0,1,5,24
213,237,0,3,0,0,0,0,2,1,0,6,5,5,0,13,1,2,7,0,0,4,5,49,36,0.049957,0.058910,0,4.511780,0.484193,0,0,435,17,0,2,11,31
237,213,0,5,0,0,0,0,3,1,1,17,6,0,0,17,1,4,3,0,0,2,1,56,48,0.000803,0.001152,0,3.120779,0.160171,0,9,396,18,0,0,5,30
214,237,0,9,0,0,0,0,4,0,0,9,4,0,0,1,0,0,3,1,0,6,2,56,46,0.197200,0.236377,0,5.162099,-0.127657,0,0,495,44,0,1,12,32
237,214,0,7,0,0,0,0,1,0,0,6,6,0,0,7,1,0,2,0,0,7,1,42,30,0.114636,0.107604,0,3.220502,-0.059049,0,5,290,13,0,2,3,32
215,237,0,9,0,0,0,0,1,0,0,3,3,1,0,2,0,0,2,0,0,1,0,36,30,0.024017,0.026636,0,3.439782,0.055317,0,1,360,16,0,0,7,26
237,215,0,4,0,0,0,0,0,0,0,0,1,0,0,4,1,1,2,0,0,3,2,35,26,0.004386,0.004787,1,3.334570,-0.319518,1,3,271,6,0,0,14,27
217,237,0,8,0,0,0,3,4,0,0,10,6,1,0,11,2,5,8,1,0,8,2,57,46,0.005576,0.005045,0,4.021342,-0.238429,0,1,559,43,0,0,25,48
237,217,0,8,0,0,0,0,0,0,0,12,5,0,0,5,0,0,8,0,0,4,2,45,28,0.009597,0.009002,0,3.570577,0.070660,0,7,362,22,0,0,10,48
218,237,0,6,0,0,0,0,0,0,0,14,17,1,0,21,6,0,6,2,1,6,6,84,65,0.010373,0.006151,0,6.752252,-0.174382,0,0,617,41,0,0,3,31
237,218,0,3,0,0,0,0,1,0,0,9,4,0,0,18,4,2,8,2,0,6,2,76,56,0.033740,0.035143,0,3.256016,-0.266413,0,5,371,13,0,0,3,30
219,237,0,0,0,0,2,1,2,0,0,11,2,1,0,6,0,2,8,0,0,2,3,35,24,0.062097,0.121513,0,5.220013,-0.073242,0,2,297,9,0,0,8,43
237,219,0,1,0,0,2,2,3,0,0,11,13,0,0,25,3,4,12,0,0,5,3,69,50,0.055414,0.028934,1,4.299991,-0.231965,3,2,632,10,0,1,4,43
220,237,0,2,0,0,0,0,0,0,0,5,5,1,0,6,4,2,1,0,0,8,1,47,34,0.012949,0.000432,0,5.320110,-0.358155,0,0,321,16,0,2,10,27
237,220,0,3,0,0,0,0,2,0,0,12,12,0,0,7,2,0,1,1,1,3,3,57,43,0.002054,0.001516,0,3.626288,-0.164105,1,7,477,23,0,3,5,27
200,238,0,7,2,0,0,0,1,0,0,6,4,0,0,2,0,1,6,2,0,1,2,36,30,0.001522,0.000000,0,3.685331,0.167064,0,0,273,10,0,0,6,33
238,200,0,4,0,0,0,0,2,0,0,5,5,0,0,3,0,2,5,0,0,2,0,43,36,0.016802,0.021526,0,2.681926,-0.040966,1,0,371,29,1,4,3,33
201,238,0,2,2,0,0,0,6,0,1,17,3,2,1,8,0,1,17,1,0,2,3,38,26,0.081155,0.116661,0,4.148250,-0.006131,0,0,420,25,0,0,11,54
238,201,1,0,0,0,0,1,2,0,0,7,3,0,0,2,0,3,7,1,0,1,5,59,38,0.011155,0.009666,0,3.480815,-0.125193,0,1,361,20,0,1,8,54
203,238,0,1,0,0,1,14,8,1,0,10,5,0,0,4,0,1,1,0,0,7,5,76,55,0.192410,0.207310,0,4.396700,-0.147828,1,0,588,38,0,1,6,45
238,203,0,1,2,0,2,5,5,1,0,5,4,0,0,4,1,6,10,1,0,7,3,51,38,0.038026,0.029927,0,3.683257,-0.042958,2,1,560,23,0,0,7,45
204,238,0,5,0,0,0,0,0,0,0,8,1,0,0,15,0,0,8,0,1,9,1,30,18,0.049093,0.076680,0,3.621357,-0.357020,0,3,388,13,0,0,4,34
238,204,0,5,0,0,0,0,1,0,0,4,0,0,0,4,0,3,4,0,0,3,6,26,18,0.190515,0.113736,0,3.568924,-0.301181,0,0,368,16,0,0,6,33
205,238,0,3,0,1,0,0,2,1,0,9,2,0,0,2,0,2,8,0,0,2,3,33,20,0.202198,0.282286,0,3.887917,0.103996,0,0,373,29,0,3,10,45
238,205,0,2,0,1,1,3,3,0,0,6,2,0,0,1,0,0,8,0,0,2,3,42,26,0.135023,0.077293,0,3.304082,0.375933,2,3,290,11,0,3,7,45
206,238,0,2,0,0,0,0,0,0,0,2,2,1,0,10,2,0,2,0,0,3,5,50,43,0.039349,0.041890,0,4.152080,0.217052,0,0,293,11,0,1,9,32
238,206,0,4,0,0,0,3,0,0,0,8,8,6,0,9,0,4,4,1,0,3,1,54,46,0.006932,0.001244,0,3.360640,-0.183566,0,1,459,27,0,5,7,31
207,238,0,1,0,0,0,1,2,0,0,12,7,0,0,9,1,3,2,0,0,7,6,35,30,0.072547,0.018658,0,4.499603,-0.080423,1,2,522,33,0,0,9,44
238,207,0,0,0,0,0,0,1,0,0,21,3,1,0,6,0,1,13,0,0,5,3,45,36,0.125984,0.016170,0,4.037935,0.018360,1,0,450,34,0,4,7,43
208,238,1,3,1,0,2,0,5,0,0,1,1,0,0,1,0,1,2,0,0,0,1,41,28,0.114020,0.086388,0,4.363598,0.216477,0,0,295,14,0,2,10,45
238,208,0,4,0,0,3,0,3,0,0,12,3,1,0,3,0,1,3,0,0,4,3,23,12,0.029803,0.031923,0,3.699063,-0.047211,0,0,429,22,0,2,9,44
210,238,0,1,0,0,0,0,7,0,0,14,6,0,0,0,2,4,4,0,1,5,0,29,20,0.030769,0.039914,0,3.719498,0.295877,0,1,362,29,0,1,2,32
238,210,0,1,0,0,1,1,2,0,0,5,1,2,0,0,0,1,5,1,0,1,3,39,31,0.025697,0.000114,0,2.866208,-0.276704,0,1,285,15,0,1,7,32
211,238,0,12,1,0,0,0,6,0,0,10,6,0,0,5,2,3,5,0,0,4,1,37,26,0.038130,0.036451,1,4.776633,-0.181877,1,0,461,37,0,0,7,43
238,211,0,5,1,0,0,1,2,0,0,6,0,0,0,2,0,2,12,3,1,1,1,39,22,0.084269,0.090677,1,3.457018,-0.020339,1,2,362,21,0,6,6,43
212,238,0,7,0,0,0,0,1,0,0,4,5,0,0,15,1,1,3,1,0,2,0,48,44,0.006879,0.009711,0,3.754887,-0.312527,0,0,394,25,0,0,7,32
238,212,0,8,0,0,0,3,2,0,0,6,2,0,0,4,0,4,3,1,0,4,0,41,35,0.007428,0.000056,0,3.930934,-0.102372,1,0,340,30,1,2,6,31
213,238,0,0,0,0,0,0,3,0,0,10,9,1,0,3,0,2,9,0,1,1,0,41,33,0.134501,0.153465,0,4.208144,-0.080502,0,0,414,19,0,3,12,43
238,213,0,5,0,0,0,0,2,0,0,8,2,0,0,3,1,1,5,1,0,2,0,49,31,0.009186,0.009822,0,3.998408,0.124947,0,1,377,23,0,0,12,43
214,238,0,10,0,0,1,0,3,0,0,3,4,1,0,1,0,1,5,1,0,3,1,51,44,0.002662,0.000236,0,4.870603,0.124509,0,1,505,40,0,0,8,44
238,214,0,4,0,0,0,2,3,0,1,10,5,0,0,2,4,2,5,0,0,3,0,46,39,0.011028,0.013779,0,4.055258,0.244772,0,0,392,31,0,3,7,44
215,238,0,2,0,0,0,0,0,0,0,8,5,0,0,1,0,1,3,0,0,0,4,29,26,0.001531,0.000539,1,3.612905,0.022099,1,2,299,12,0,0,8,38
238,215,0,11,0,0,0,0,3,0,0,8,5,3,0,3,2,2,5,1,0,2,0,42,37,0.057594,0.084731,0,3.408147,-0.239874,0,1,468,41,0,0,13,37
217,238,0,4,0,0,0,0,3,0,0,6,1,3,0,9,2,3,3,0,0,5,1,25,16,0.022854,0.042946,0,3.389547,-0.311307,0,0,500,25,0,0,18,41
238,217,0,3,1,0,0,1,4,0,0,6,3,1,0,4,0,0,0,1,0,3,3,24,15,0.008865,0.009315,0,3.884412,-0.098559,0,1,322,18,0,0,5,40
218,238,0,9,0,0,1,0,3,0,0,9,10,0,0,6,1,2,5,0,0,1,1,59,37,0.483750,0.492954,0,4.999176,0.036273,0,0,605,24,0,0,17,52
